exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
distal_female	bmi_female.txt	distal_female	nLpBFB	262817	rs6983267	-0.00689655172413793	0.0151724137931035	0.649436283726755
distal_female	bmi_female.txt	distal_female	nLpBFB	262817	rs79207432	-0.0414325842696629	0.0231741573033708	0.0737955658801399
distal_female	bmi_female.txt	distal_female	nLpBFB	262817	All - Inverse variance weighted	-0.00810123396098426	0.0121886209693125	0.50627086256651
distal_female	bmi_female.txt	distal_female	nLpBFB	262817	All - MR Egger	-0.219031424862871	0.0824840460643571	0.0377532358678155
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs10049390	0.00119904076738609	0.0359712230215827	0.973408772365816
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs10076449	-0.0273159144893112	0.0320665083135392	0.394296323068415
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs10774624	-0.0562248995983936	0.034805890227577	0.106227429780004
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs11255841	0.0459882583170254	0.0283757338551859	0.105084213336519
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs113933961	-0.0659229208924949	0.0354969574036511	0.0632908322333453
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs11503907	0.029126213592233	0.0262135922330097	0.266520525805011
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs12144319	-0.0693568726355612	0.0390920554854981	0.0760311410098992
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs142962958	0.0276602668402213	0.0357956394402864	0.439683802605571
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs16892766	-0.0063953488372093	0.025	0.798094499004888
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs17011141	0.0636160714285714	0.0334821428571429	0.0574331196320036
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs2031552	-0.0160481444332999	0.0361083249749248	0.65672128656377
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs2735940	0.00774443368828654	0.0261374636979671	0.767003814165864
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs28840750	0.0136537411250683	0.0327689787001638	0.676922239021379
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs3087967	0.0237020316027088	0.0293453724604966	0.419267732920394
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs3217810	-0.024025974025974	0.0253246753246753	0.342764082783861
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs34073963	0.00944333996023857	0.0323061630218688	0.770051377919423
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs35107139	0.00308324768756423	0.0287769784172662	0.914675647748153
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs6424879	-0.00749464668094218	0.0289079229122056	0.795435211338969
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs67072353	-0.0167644593461861	0.0268231349538977	0.531971058097401
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs7014346	0.00350631136044881	0.0168302945301543	0.834968706358955
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs704017	0.00824175824175824	0.0343406593406593	0.810330256604408
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs72748487	-0.0621707060063224	0.0305584826132771	0.0419029452259954
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs79207432	0.00130208333333333	0.021484375	0.95167294673366
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs983318	-0.103407755581669	0.0340775558166862	0.00240948527267909
overall_female	whr_female.txt	overall_female	BibrVw	263148	rs994308	0.0212527964205817	0.0268456375838926	0.428555063350619
overall_female	whr_female.txt	overall_female	BibrVw	263148	All - Inverse variance weighted	-0.00406029865339395	0.00683757501346549	0.55263154625297
overall_female	whr_female.txt	overall_female	BibrVw	263148	All - MR Egger	0.0228420712534485	0.0248997131307386	0.368472485879091
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs10049390	-0.0275779376498801	0.0359712230215827	0.443279727088509
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs10076449	0.0332541567695962	0.0308788598574822	0.281514632510023
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs10774624	0.133868808567604	0.034805890227577	0.000119986440897799
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs11255841	0.0499021526418787	0.0273972602739726	0.0685417353279967
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs113933961	-0.0547667342799189	0.0354969574036511	0.122865441229318
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs11503907	0.0233009708737864	0.0262135922330097	0.374062797490883
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs12144319	-0.0138713745271122	0.0378310214375788	0.713867673474997
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs142962958	0.0117149365440937	0.0351448096322812	0.738882680363527
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs16892766	-0.000581395348837209	0.0244186046511628	0.981004543302515
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs17011141	-0.121651785714286	0.0323660714285714	0.000170852621133359
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs2031552	-0.112337011033099	0.0351053159478435	0.0013742758758317
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs2735940	0.0116166505324298	0.0251694094869313	0.644412333769812
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs28840750	0.00273074822501365	0.0322228290551611	0.932463513418651
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs3087967	-0.0203160270880361	0.0282167042889391	0.471524995558502
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs3217810	-0.00779220779220779	0.0246753246753247	0.752162308378054
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs34073963	-0.0238568588469185	0.0323061630218688	0.460234031031258
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs35107139	0.0143884892086331	0.0287769784172662	0.617075077451974
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs6424879	0.012847965738758	0.0278372591006424	0.644412333769812
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs67072353	-0.0125733445096396	0.0268231349538977	0.639248343034235
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs7014346	0.00771388499298738	0.0168302945301543	0.6467129796159
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs704017	-0.00824175824175824	0.032967032967033	0.802587348634153
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs72748487	-0.0284510010537408	0.0305584826132771	0.35183572722835
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs79207432	-0.0384114583333333	0.021484375	0.0737955658801399
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs983318	0.0082256169212691	0.0329024676850764	0.802587348634153
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	rs994308	-0.159955257270694	0.0257270693512304	5.05488083042279e-10
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	All - Inverse variance weighted	-0.0120077982398434	0.0107866501733589	0.265618591169445
overall_female	bmi_female.txt	overall_female	nLpBFB	262817	All - MR Egger	-0.00490795423588472	0.0404204947293163	0.904411064250283
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs17197658	-0.0563821456538763	0.0242756460454189	0.0202016914731079
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs1800734	0.00105652403592182	0.0153195985208663	0.945017067376838
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs2853672	0.00838769804287046	0.0251630941286114	0.738882680363527
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs3217810	-0.0168949771689498	0.0178082191780822	0.342764082783861
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs4939567	-0.0357420357420357	0.020979020979021	0.0884364558624983
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs6077250	0.0333611342785655	0.0233527939949958	0.153127451019669
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs6983549	-0.00861008610086101	0.017220172201722	0.617075077451974
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	rs9806137	0	0.0252167060677699	1
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	All - Inverse variance weighted	-0.00913184777599009	0.00848868606312295	0.282031504084389
proximal_female	whr_female.txt	proximal_female	BibrVw	263148	All - MR Egger	-0.0164825964239558	0.0405346489389453	0.698386915225365
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs17197658	0.0563821456538763	0.0242756460454189	0.0202016914731079
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs1800734	0.0147913365029054	0.0147913365029054	0.317310507862914
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs2853672	0.0121155638397018	0.0242311276794035	0.617075077451974
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs3217810	-0.00547945205479452	0.017351598173516	0.752162308378054
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs4939567	-0.000777000777000777	0.0202020202020202	0.969319696640591
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs6077250	-0.0191826522101751	0.0225187656380317	0.394296323068415
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs6983549	-0.0030750307503075	0.0166051660516605	0.853083788631931
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	rs9806137	-0.037037037037037	0.0252167060677699	0.141900610277981
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	All - Inverse variance weighted	0.00270577003348019	0.00805966009579477	0.737083805413361
proximal_female	bmi_female.txt	proximal_female	nLpBFB	262817	All - MR Egger	0.00504719867887633	0.038514824571802	0.900022768043392
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs11213813	0.0111695137976347	0.0183968462549277	0.543756110575491
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs11255841	0.0317782285327924	0.0196078431372549	0.105084213336519
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs12032653	0.00895316804407714	0.0234159779614325	0.702199590874297
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs16892766	-0.00516431924882629	0.02018779342723	0.798094499004888
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs17196295	-0.0183767228177642	0.0206738131699847	0.374062797490883
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs1741635	-0.00612369871402327	0.0195958358848745	0.754660563059686
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs2293581	0.00134770889487871	0.0134770889487871	0.920344325445942
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs2853672	0.00740131578947368	0.0222039473684211	0.738882680363527
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs35107139	0.00200937709310114	0.0187541862022773	0.914675647748153
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs4307773	0.0340909090909091	0.0194805194805195	0.0801183137276341
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs6507874	-0.0239334027055151	0.0124869927159209	0.0552802925860208
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	rs6678517	-0.0196399345335516	0.0196399345335516	0.317310507862914
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	All - Inverse variance weighted	-0.000708230020949437	0.00543250002420073	0.896274429723585
rectal_female	whr_female.txt	rectal_female	BibrVw	263148	All - MR Egger	-0.0278302699321039	0.0264113894882831	0.316804359721441
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs11213813	0.00525624178712221	0.0183968462549277	0.775096962195985
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs11255841	0.0344827586206897	0.0189317106152806	0.0685417353279967
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs12032653	-0.0702479338842975	0.0227272727272727	0.00199544717257582
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs16892766	-0.000469483568075117	0.0197183098591549	0.981004543302515
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs17196295	-0.00765696784073507	0.0199081163859112	0.700522394103849
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs1741635	-0.00428658909981629	0.0195958358848745	0.826844797716898
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs2293581	-0.0130278526504942	0.0130278526504942	0.317310507862914
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs2853672	0.0106907894736842	0.0213815789473684	0.617075077451974
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs35107139	0.00937709310113865	0.0187541862022773	0.617075077451974
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs4307773	0.0178571428571429	0.0186688311688312	0.338808706669851
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs6507874	-0.0114464099895942	0.0124869927159209	0.359317338329571
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	rs6678517	-0.0180032733224223	0.0188216039279869	0.338808706669851
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	All - Inverse variance weighted	-0.00405271232912294	0.00628497516509308	0.519040267123418
rectal_female	bmi_female.txt	rectal_female	nLpBFB	262817	All - MR Egger	-0.0244763544425407	0.0312788781339972	0.452040903681453
