exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
colon_male	bmi_male.txt	colon_male	fKIV0j	320550	rs9271695	0.0288836846213895	0.0288836846213895	0.317310507862914
colon_male	bmi_male.txt	colon_male	fKIV0j	320550	rs9547700	-0.0622605363984674	0.0335249042145594	0.0632908322333453
colon_male	bmi_male.txt	colon_male	fKIV0j	320550	All - Inverse variance weighted	-0.0153974403577674	0.00916660894669188	0.0930095986290592
colon_male	bmi_male.txt	colon_male	fKIV0j	320550	All - MR Egger	-0.0978353698820579	0.0354067015728733	0.0123757701049312
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs1078643	-0.0613026819923372	0.0296934865900383	0.0389688062455503
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs1129406	-0.0122065727699531	0.0262910798122066	0.64244305767423
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs13042533	0.0289855072463768	0.0301003344481605	0.335566110230856
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs16888589	-0.0512950736414424	0.0233621127475876	0.0281168487975726
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs1983558	0.0994764397905759	0.037521815008726	0.00802151683760965
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs2193352	-0.0346820809248555	0.0305532617671346	0.256318702201653
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs2860001	-0.0174102285092492	0.0326441784548422	0.593802857207703
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs28840750	-0.0161290322580645	0.0308349146110057	0.600920723905316
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs353548	0.0420127015144113	0.0327308255984367	0.199288219843223
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs58658771	0.0163120567375887	0.0269503546099291	0.545004156790744
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs6117251	-0.0246305418719212	0.0285714285714286	0.388649568058315
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs6479769	-0.0143589743589744	0.0297435897435897	0.629267134854082
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs6507874	0.021011673151751	0.021011673151751	0.317310507862914
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs704017	0.0451612903225806	0.0290322580645161	0.119813814205544
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs7121958	0.0661000944287063	0.0273843248347498	0.0157874242343648
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs7130173	0.0106477373558119	0.0257320319432121	0.679025635130095
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs73975586	0.0136436597110754	0.036115569823435	0.705595683272677
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs7520544	-0.0100273473108478	0.0300820419325433	0.738882680363527
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs76136269	0.00994809688581315	0.0315743944636678	0.752709649944638
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs9271695	0.0733801717408275	0.029664324746292	0.0133727842913177
colon_male	whr_male.txt	colon_male	IYMKA9	274089	rs9547700	-0.0344827586206897	0.0344827586206897	0.317310507862914
colon_male	whr_male.txt	colon_male	IYMKA9	274089	All - Inverse variance weighted	0.00539574060899004	0.00872873934641408	0.53647115102152
colon_male	whr_male.txt	colon_male	IYMKA9	274089	All - MR Egger	-0.00990023797006073	0.0381603386053666	0.798087639219408
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs11503907	0.0183284457478006	0.0212609970674487	0.388649568058315
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs16888589	-0.0640486208508649	0.0201028517999065	0.00144231407537896
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs28570619	-0.002710027100271	0.021680216802168	0.900523550339774
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs34877467	0.0512820512820513	0.0256410256410256	0.0455002638963584
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs35564340	-0.00685358255451713	0.0230529595015576	0.766239544861786
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs60085010	-0.0145395799676898	0.0234248788368336	0.534803837189754
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs6507874	-0.0260196905766526	0.0182841068917018	0.154713857286327
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs7130173	0.0142450142450142	0.015954415954416	0.371933680494178
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	rs9271695	0.0218417945690673	0.0218417945690673	0.317310507862914
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	All - Inverse variance weighted	-0.00290585754102983	0.0106284270118151	0.784542455425293
distal_male	bmi_male.txt	distal_male	fKIV0j	221863	All - MR Egger	-0.0483598906205086	0.0479911532938827	0.347162055846198
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs11503907	-0.0124633431085044	0.0219941348973607	0.570940671802888
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs16888589	-0.0472183263207106	0.021505376344086	0.0281168487975726
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs28570619	-0.00609756097560976	0.0220189701897019	0.781839172455913
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs34877467	0.0454921422663358	0.0256410256410256	0.0760311410098992
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs35564340	-0.0280373831775701	0.0230529595015576	0.223902567922775
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs60085010	0.0605815831987076	0.0234248788368336	0.00970386628923016
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs6507874	0.0189873417721519	0.0189873417721519	0.317310507862914
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs7130173	0.00683760683760684	0.0165242165242165	0.679025635130095
distal_male	whr_male.txt	distal_male	IYMKA9	222338	rs9271695	0.0554899645808737	0.0224321133412043	0.0133727842913177
distal_male	whr_male.txt	distal_male	IYMKA9	222338	All - Inverse variance weighted	0.00874521296264194	0.0118231591231753	0.459501443875116
distal_male	whr_male.txt	distal_male	IYMKA9	222338	All - MR Egger	-0.0704823252684277	0.0476281961920418	0.182455241125069
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs1078643	-0.0224586288416076	0.0354609929078014	0.526515990078957
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs10994860	0.0659114315139032	0.0339855818743563	0.0524533879436808
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs11169572	0.0229299363057325	0.0369426751592357	0.534803837189754
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs11255835	0.04	0.0364705882352941	0.272740113942454
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs11607100	-0.0710659898477157	0.0299953853253346	0.0178251275879837
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs12140498	-0.0984682713347921	0.0339168490153173	0.00369340230208358
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs13082346	0.0337477797513321	0.0328596802841918	0.304407737821377
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs144674978	0.123608670181605	0.0413005272407733	0.00276333215048093
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs1456524	-0.00787401574803149	0.0341207349081365	0.817494086363381
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs1537372	0.0469897209985316	0.0425844346549192	0.269832541889272
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs16892766	-0.0801033591731266	0.0232558139534884	0.000572234219738927
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs1741640	0.03739982190561	0.0293855743544078	0.203114836343132
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs2155935	-0.0200400801603206	0.0250501002004008	0.423710797166793
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs2193352	-0.00581395348837209	0.0299003322259136	0.845827892312863
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs2293581	0	0.0230141054194506	1
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs2735940	0.0521091811414392	0.0359801488833747	0.147539915532314
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs28570619	-0.0037037037037037	0.0296296296296296	0.900523550339774
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs2860001	0.036117381489842	0.0316027088036117	0.253097908947115
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs3217870	0.0545977011494253	0.0416666666666667	0.190079208997743
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs35107139	-0.02375	0.0375	0.526515990078957
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs56324967	0.0577663671373556	0.0385109114249037	0.133614402537716
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs56327462	0.108609271523179	0.0423841059602649	0.0103921587641823
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs58575880	-0.0290791599353796	0.037156704361874	0.433856933557041
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs6066825	-0.0452876376988984	0.0318237454100367	0.154713857286327
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs6085662	-0.0231362467866324	0.0334190231362468	0.488744120386507
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs6117251	-0.049746192893401	0.0274111675126904	0.0695523729283394
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs704017	-0.0122249388753056	0.0317848410757946	0.700522394103849
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs7130173	0.0186428038777032	0.0208799403430276	0.371933680494178
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs7300312	0.0187667560321716	0.0388739946380697	0.629267134854082
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs73975586	0.0256410256410256	0.0363937138130687	0.481093153359666
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs9271695	0.033423667570009	0.033423667570009	0.317310507862914
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	rs9547693	-0.058343057176196	0.0396732788798133	0.141402507486613
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	All - Inverse variance weighted	-0.000323848384598386	0.00855024764848828	0.969786622705739
overall_male	bmi_male.txt	overall_male	fKIV0j	320550	All - MR Egger	-0.0324262829761754	0.0295228318216257	0.280790637519157
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs1078643	-0.0756501182033097	0.0366430260047281	0.0389688062455503
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs10994860	0.00308959835221421	0.0360453141091658	0.931693545566772
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs11169572	-0.0280254777070064	0.0382165605095541	0.463355149269596
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs11255835	0.0388235294117647	0.0364705882352941	0.2870949517261
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs11607100	-0.00323027226580526	0.0336871250576834	0.923607610431408
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs12140498	-0.00547045951859956	0.0361050328227571	0.879569359634668
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs13082346	0.0479573712255773	0.0355239786856128	0.177015982874804
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs144674978	0.0357352079671939	0.0421792618629174	0.396871269373431
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs1456524	-0.00656167979002625	0.036745406824147	0.858274230547457
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs1537372	-0.0190895741556534	0.0440528634361234	0.66477262525335
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs16892766	-0.0547803617571059	0.0248062015503876	0.0272210453226513
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs1741640	0.00267141585040071	0.0302760463045414	0.92968966605199
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs2155935	0.0781563126252505	0.0260521042084168	0.00269979606326019
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs2193352	-0.0348837209302326	0.0307308970099668	0.256318702201653
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs2293581	0.0341499628804751	0.0244988864142539	0.163335906964225
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs2735940	0.0347394540942928	0.0359801488833747	0.334285804496348
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs28570619	-0.00833333333333333	0.0300925925925926	0.781839172455913
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs2860001	-0.018058690744921	0.0338600451467269	0.593802857207703
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs3217870	0.0704022988505747	0.0431034482758621	0.102398909834216
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs35107139	0.08875	0.03875	0.0220026237732584
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs56324967	-0.0218228498074454	0.0397946084724005	0.583426134426407
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs56327462	0.0251655629139073	0.0423841059602649	0.552679335565412
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs58575880	-0.055735056542811	0.0379644588045234	0.142081106647995
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs6066825	-0.00489596083231334	0.0342717258261934	0.886403006367064
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs6085662	-0.0526992287917738	0.0359897172236504	0.143115898802514
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs6117251	-0.0253807106598985	0.0294416243654822	0.388649568058315
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs704017	0.0513447432762836	0.0330073349633252	0.119813814205544
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs7130173	0.00894854586129754	0.0216256524981357	0.679025635130095
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs7300312	0.0589812332439678	0.0402144772117962	0.142466754827972
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs73975586	0.0140612076095947	0.0372208436724566	0.705595683272677
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs9271695	0.0849141824751581	0.034327009936766	0.0133727842913177
overall_male	whr_male.txt	overall_male	IYMKA9	274089	rs9547693	-0.0361726954492415	0.0408401400233372	0.37577150825113
overall_male	whr_male.txt	overall_male	IYMKA9	274089	All - Inverse variance weighted	0.00668108521640459	0.00760806751229218	0.379857990606386
overall_male	whr_male.txt	overall_male	IYMKA9	274089	All - MR Egger	-0.0127925349384632	0.0266678717523528	0.634920737680007
proximal_male	bmi_male.txt	proximal_male	fKIV0j	325700	rs2293581	0	0.0174746335963923	1
proximal_male	bmi_male.txt	proximal_male	fKIV0j	325700	rs7013278	0.00555212831585441	0.0154225786551511	0.718847133564018
proximal_male	bmi_male.txt	proximal_male	fKIV0j	325700	rs704017	-0.00744601638123604	0.0193596425912137	0.700522394103849
proximal_male	bmi_male.txt	proximal_male	fKIV0j	325700	All - Inverse variance weighted	0.000342513916336381	0.00992723286202728	0.972476483805605
proximal_male	bmi_male.txt	proximal_male	fKIV0j	325700	All - MR Egger	0.0331671422948389	0.0900695198381475	0.775381191192456
proximal_male	whr_male.txt	proximal_male	IYMKA9	279437	rs2293581	0.0259301014656144	0.0186020293122886	0.163335906964226
proximal_male	whr_male.txt	proximal_male	IYMKA9	279437	rs7013278	0.0148056755089451	0.0160394818013572	0.355967119733731
proximal_male	whr_male.txt	proximal_male	IYMKA9	279437	rs704017	0.0312732688011914	0.0201042442293373	0.119813814205544
proximal_male	whr_male.txt	proximal_male	IYMKA9	279437	All - Inverse variance weighted	0.022684920231955	0.0103969085597681	0.0291175852085514
proximal_male	whr_male.txt	proximal_male	IYMKA9	279437	All - MR Egger	-0.00806923671216766	0.0944405296734741	0.945737393855141
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs11255835	0.0306306306306306	0.0279279279279279	0.272740113942454
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs11719712	0.028476821192053	0.0225165562913907	0.205976780516933
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs144674978	0.0917989993474005	0.0306721775070698	0.00276333215048094
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs1456524	-0.00511945392491468	0.0221843003412969	0.817494086363381
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs16892766	-0.0775775775775776	0.0225225225225225	0.000572234219738927
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs1741640	0.0269058295964126	0.0211402946828956	0.203114836343131
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs2293581	0	0.0166398282340311	1
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs3087967	0.00977729494839761	0.0152091254752852	0.520316800507367
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs6117251	-0.0413502109704641	0.0227848101265823	0.0695523729283394
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs8269	0.00922818791946309	0.0251677852348993	0.713867673474997
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	rs9270907	0.0826210826210826	0.0227920227920228	0.000288961451762472
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	All - Inverse variance weighted	0.00945192331346277	0.0129536083694307	0.465588907211031
rectal_male	bmi_male.txt	rectal_male	fKIV0j	221863	All - MR Egger	0.0275072502467997	0.055304824688229	0.630848770745483
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs11255835	0.0297297297297297	0.0279279279279279	0.2870949517261
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs11719712	0.0390728476821192	0.023841059602649	0.101236402173935
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs144674978	0.0265390472046987	0.0313247770284968	0.396871269373431
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs1456524	-0.00426621160409556	0.0238907849829352	0.858274230547457
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs16892766	-0.0530530530530531	0.024024024024024	0.0272210453226513
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs1741640	0.00192184497117233	0.0217809096732864	0.92968966605199
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs2293581	0.0246913580246914	0.0177133655394525	0.163335906964225
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs3087967	0.00651819663226507	0.0157523085279739	0.679025635130095
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs6117251	-0.0210970464135021	0.0244725738396624	0.388649568058315
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs8269	-0.0192953020134228	0.026006711409396	0.458126425559177
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	rs9270907	0.0363247863247863	0.0235042735042735	0.122236355448012
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	All - Inverse variance weighted	0.00666648988968753	0.00808806390428881	0.409804320090479
rectal_male	whr_male.txt	rectal_male	IYMKA9	222338	All - MR Egger	0.0157313696343358	0.0343564843752134	0.657888136412486
