sequence_id	direction_group	outcome	group
15692_300	positive	whr	Male
15698_6	positive	whr	Male
16021_30	positive	whr	Male
16035_8	negative	whr	Male
16055_3	positive	whr	Male
16057_6	negative	whr	Male
16079_2	positive	whr	Male
16288_17	negative	whr	Male
16296_43	negative	whr	Male
16300_4	positive	whr	Male
16302_11	positive	whr	Male
16304_6	positive	whr	Male
16305_10	negative	whr	Male
16309_30	positive	whr	Male
16312_45	positive	whr	Male
16318_12	negative	whr	Male
16322_10	negative	whr	Male
16558_2	positive	whr	Male
16561_9	positive	whr	Male
16583_8	negative	whr	Male
16588_10	negative	whr	Male
16594_44	negative	whr	Male
16596_25	positive	whr	Male
16599_38	positive	whr	Male
16606_85	positive	whr	Male
16607_78	negative	whr	Male
16609_106	positive	whr	Male
16610_13	negative	whr	Male
16612_28	positive	whr	Male
16613_3	negative	whr	Male
16614_27	negative	whr	Male
16616_137	positive	whr	Male
16618_7	positive	whr	Male
16620_26	positive	whr	Male
16765_52	negative	whr	Male
16770_3	negative	whr	Male
16773_29	negative	whr	Male
16781_2	positive	whr	Male
16785_45	negative	whr	Male
16792_4	positive	whr	Male
16805_5	positive	whr	Male
16807_35	positive	whr	Male
16814_13	positive	whr	Male
16818_200	negative	whr	Male
16823_75	positive	whr	Male
16825_20	positive	whr	Male
16853_5	positive	whr	Male
16856_79	negative	whr	Male
16858_384	negative	whr	Male
16859_100	negative	whr	Male
16872_248	positive	whr	Male
16882_27	negative	whr	Male
16900_29	negative	whr	Male
16908_5	positive	whr	Male
16913_8	positive	whr	Male
16915_153	positive	whr	Male
16918_198	positive	whr	Male
16922_53	negative	whr	Male
16926_44	negative	whr	Male
17137_160	positive	whr	Male
17138_8	positive	whr	Male
17140_57	negative	whr	Male
17148_7	positive	whr	Male
17152_10	positive	whr	Male
17153_46	negative	whr	Male
17164_15	positive	whr	Male
17165_1	negative	whr	Male
17170_15	positive	whr	Male
17196_5	positive	whr	Male
17205_21	negative	whr	Male
17209_27	positive	whr	Male
17210_2	negative	whr	Male
17224_12	negative	whr	Male
17325_10	positive	whr	Male
17329_2	negative	whr	Male
17332_3	positive	whr	Male
17335_18	positive	whr	Male
17346_61	negative	whr	Male
17350_13	positive	whr	Male
17377_1	positive	whr	Male
17383_4	positive	whr	Male
17384_110	positive	whr	Male
17397_8	positive	whr	Male
17403_14	negative	whr	Male
17419_17	negative	whr	Male
17432_25	positive	whr	Male
17441_4	negative	whr	Male
17454_15	positive	whr	Male
17456_53	negative	whr	Male
17460_51	negative	whr	Male
17467_1	positive	whr	Male
17490_4	negative	whr	Male
17495_141	positive	whr	Male
17505_125	positive	whr	Male
17510_7	negative	whr	Male
17511_10	negative	whr	Male
17516_7	positive	whr	Male
17671_58	positive	whr	Male
17672_184	negative	whr	Male
17675_17	positive	whr	Male
17680_12	negative	whr	Male
17685_9	positive	whr	Male
17692_2	positive	whr	Male
17694_32	negative	whr	Male
17696_1	negative	whr	Male
17698_15	negative	whr	Male
17702_53	negative	whr	Male
17703_40	negative	whr	Male
17712_7	positive	whr	Male
17721_82	negative	whr	Male
17725_37	positive	whr	Male
17735_130	negative	whr	Male
17737_7	positive	whr	Male
17742_2	positive	whr	Male
17746_77	positive	whr	Male
17748_21	negative	whr	Male
17750_8	negative	whr	Male
17751_68	positive	whr	Male
17756_69	positive	whr	Male
17758_79	positive	whr	Male
17765_3	negative	whr	Male
17766_5	negative	whr	Male
17771_35	positive	whr	Male
17777_31	positive	whr	Male
17783_9	positive	whr	Male
17785_11	negative	whr	Male
17804_102	positive	whr	Male
17813_21	positive	whr	Male
17820_170	positive	whr	Male
17821_20	positive	whr	Male
17826_341	negative	whr	Male
17828_3	positive	whr	Male
17836_17	negative	whr	Male
17837_5	negative	whr	Male
18158_45	positive	whr	Male
18175_65	positive	whr	Male
18181_2	negative	whr	Male
18185_118	positive	whr	Male
18186_15	negative	whr	Male
18198_51	positive	whr	Male
18202_22	positive	whr	Male
18204_1	positive	whr	Male
18205_123	positive	whr	Male
18206_18	positive	whr	Male
18208_3	positive	whr	Male
18213_30	negative	whr	Male
18214_2	positive	whr	Male
18215_5	positive	whr	Male
18216_22	negative	whr	Male
18220_141	positive	whr	Male
18222_34	positive	whr	Male
18225_13	positive	whr	Male
18235_16	positive	whr	Male
18241_18	positive	whr	Male
18242_8	positive	whr	Male
18243_9	negative	whr	Male
18244_1	positive	whr	Male
18270_10	positive	whr	Male
18275_5	positive	whr	Male
18280_29	negative	whr	Male
18299_13	negative	whr	Male
18301_10	positive	whr	Male
18307_71	positive	whr	Male
18308_30	positive	whr	Male
18310_26	negative	whr	Male
18311_44	positive	whr	Male
18312_68	positive	whr	Male
18313_4	negative	whr	Male
18315_38	positive	whr	Male
18322_15	positive	whr	Male
18327_6	positive	whr	Male
18330_7	negative	whr	Male
18332_17	positive	whr	Male
18338_26	positive	whr	Male
18339_207	positive	whr	Male
18342_2	positive	whr	Male
18343_10	positive	whr	Male
18381_16	negative	whr	Male
18386_36	positive	whr	Male
18392_19	negative	whr	Male
18395_5	positive	whr	Male
18397_5	negative	whr	Male
18401_18	negative	whr	Male
18408_26	positive	whr	Male
18409_61	positive	whr	Male
18417_3	negative	whr	Male
18435_40	positive	whr	Male
18819_21	positive	whr	Male
18830_1	negative	whr	Male
18831_6	negative	whr	Male
18839_24	positive	whr	Male
18859_7	negative	whr	Male
18864_7	positive	whr	Male
18873_8	negative	whr	Male
18875_125	negative	whr	Male
18878_15	positive	whr	Male
18882_7	negative	whr	Male
18884_22	positive	whr	Male
18896_23	positive	whr	Male
18901_26	positive	whr	Male
18907_97	negative	whr	Male
18910_45	negative	whr	Male
18916_25	negative	whr	Male
18922_27	positive	whr	Male
18931_40	negative	whr	Male
18938_3	positive	whr	Male
18942_11	positive	whr	Male
18950_13	negative	whr	Male
19110_6	positive	whr	Male
19111_10	negative	whr	Male
19121_3	positive	whr	Male
19124_9	negative	whr	Male
19129_15	negative	whr	Male
19135_5	negative	whr	Male
19136_22	negative	whr	Male
19145_4	positive	whr	Male
19154_41	positive	whr	Male
19158_1	positive	whr	Male
19161_1	positive	whr	Male
19166_15	positive	whr	Male
19169_88	negative	whr	Male
19173_5	negative	whr	Male
19183_164	positive	whr	Male
19187_21	positive	whr	Male
19193_18	negative	whr	Male
19195_85	positive	whr	Male
19196_73	negative	whr	Male
19206_20	negative	whr	Male
19207_119	negative	whr	Male
19213_1	negative	whr	Male
19224_5	positive	whr	Male
19227_18	negative	whr	Male
19229_92	negative	whr	Male
19237_17	negative	whr	Male
19239_5	positive	whr	Male
19241_31	negative	whr	Male
19243_2	positive	whr	Male
19250_50	positive	whr	Male
19251_56	positive	whr	Male
19254_125	positive	whr	Male
19261_12	positive	whr	Male
19265_9	negative	whr	Male
19272_9	positive	whr	Male
19274_80	positive	whr	Male
19277_4	positive	whr	Male
19293_6	negative	whr	Male
19296_51	negative	whr	Male
19297_4	positive	whr	Male
19323_1	positive	whr	Male
19341_36	positive	whr	Male
19353_25	negative	whr	Male
19364_163	negative	whr	Male
19366_8	positive	whr	Male
19367_34	positive	whr	Male
19377_14	negative	whr	Male
19379_154	negative	whr	Male
19392_6	negative	whr	Male
19482_11	positive	whr	Male
19491_11	positive	whr	Male
19492_5	negative	whr	Male
19504_22	negative	whr	Male
19553_14	negative	whr	Male
19557_3	negative	whr	Male
19558_10	positive	whr	Male
19561_216	negative	whr	Male
19568_17	negative	whr	Male
19572_10	negative	whr	Male
19578_19	positive	whr	Male
19581_15	positive	whr	Male
19587_12	negative	whr	Male
19590_46	positive	whr	Male
19596_18	positive	whr	Male
19631_13	positive	whr	Male
19636_23	negative	whr	Male
19637_9	negative	whr	Male
19638_9	negative	whr	Male
2190_55	positive	whr	Male
2201_17	negative	whr	Male
2333_72	positive	whr	Male
2381_52	negative	whr	Male
2418_55	positive	whr	Male
2431_17	positive	whr	Male
2515_14	positive	whr	Male
2579_17	positive	whr	Male
2580_83	negative	whr	Male
2590_69	positive	whr	Male
2597_8	positive	whr	Male
2602_2	positive	whr	Male
2617_56	negative	whr	Male
2620_4	negative	whr	Male
2643_57	positive	whr	Male
2652_15	positive	whr	Male
2654_19	positive	whr	Male
2658_27	negative	whr	Male
2665_26	positive	whr	Male
2681_23	positive	whr	Male
2687_2	negative	whr	Male
2697_7	negative	whr	Male
2700_56	negative	whr	Male
2714_78	positive	whr	Male
2719_3	positive	whr	Male
2730_58	negative	whr	Male
2731_29	positive	whr	Male
2743_5	negative	whr	Male
2752_62	positive	whr	Male
2774_10	positive	whr	Male
2780_35	positive	whr	Male
2788_55	positive	whr	Male
2790_54	negative	whr	Male
2797_56	negative	whr	Male
2811_27	positive	whr	Male
2813_11	negative	whr	Male
2816_50	positive	whr	Male
2819_23	positive	whr	Male
2828_82	positive	whr	Male
2831_29	positive	whr	Male
2834_54	positive	whr	Male
2837_3	negative	whr	Male
2844_53	positive	whr	Male
2849_49	negative	whr	Male
2851_63	negative	whr	Male
2853_68	negative	whr	Male
2855_49	negative	whr	Male
2864_2	positive	whr	Male
2871_73	positive	whr	Male
2879_9	negative	whr	Male
2888_49	negative	whr	Male
2890_59	negative	whr	Male
2900_53	negative	whr	Male
2913_1	negative	whr	Male
2925_9	positive	whr	Male
2939_10	negative	whr	Male
2944_66	positive	whr	Male
2948_58	positive	whr	Male
2960_66	positive	whr	Male
2961_1	negative	whr	Male
2962_50	positive	whr	Male
2966_65	negative	whr	Male
2970_60	negative	whr	Male
2973_15	positive	whr	Male
2979_8	positive	whr	Male
2985_35	positive	whr	Male
2991_9	positive	whr	Male
2994_71	positive	whr	Male
2999_6	positive	whr	Male
3000_66	negative	whr	Male
3003_29	positive	whr	Male
3004_67	positive	whr	Male
3007_7	positive	whr	Male
3025_50	positive	whr	Male
3026_5	positive	whr	Male
3029_52	positive	whr	Male
3030_3	positive	whr	Male
3033_57	positive	whr	Male
3034_1	positive	whr	Male
3035_80	positive	whr	Male
3037_62	positive	whr	Male
3038_9	negative	whr	Male
3040_59	positive	whr	Male
3042_7	positive	whr	Male
3044_3	positive	whr	Male
3045_72	negative	whr	Male
3050_7	positive	whr	Male
3052_8	negative	whr	Male
3057_55	positive	whr	Male
3059_50	negative	whr	Male
3060_43	positive	whr	Male
3066_12	positive	whr	Male
3070_1	negative	whr	Male
3072_4	negative	whr	Male
3074_6	negative	whr	Male
3077_66	negative	whr	Male
3122_6	negative	whr	Male
3143_3	negative	whr	Male
3166_92	positive	whr	Male
3168_8	negative	whr	Male
3169_70	negative	whr	Male
3170_6	positive	whr	Male
3175_51	positive	whr	Male
3179_51	positive	whr	Male
3181_50	positive	whr	Male
3186_2	negative	whr	Male
3191_50	positive	whr	Male
3195_50	negative	whr	Male
3196_6	negative	whr	Male
3198_4	positive	whr	Male
3212_30	negative	whr	Male
3216_2	positive	whr	Male
3220_40	positive	whr	Male
3221_54	negative	whr	Male
3232_28	negative	whr	Male
3280_49	negative	whr	Male
3285_23	negative	whr	Male
3290_50	positive	whr	Male
3292_75	positive	whr	Male
3299_29	positive	whr	Male
3302_58	negative	whr	Male
3305_6	positive	whr	Male
3311_27	positive	whr	Male
3312_64	positive	whr	Male
3313_21	negative	whr	Male
3320_49	negative	whr	Male
3322_52	positive	whr	Male
3324_51	negative	whr	Male
3325_2	positive	whr	Male
3326_58	negative	whr	Male
3329_14	positive	whr	Male
3339_33	positive	whr	Male
3340_53	positive	whr	Male
3342_76	positive	whr	Male
3356_50	positive	whr	Male
3362_61	negative	whr	Male
3365_7	negative	whr	Male
3366_51	negative	whr	Male
3376_49	positive	whr	Male
3378_49	positive	whr	Male
3381_24	negative	whr	Male
3389_7	negative	whr	Male
3396_54	negative	whr	Male
3403_1	positive	whr	Male
3405_6	positive	whr	Male
3420_21	positive	whr	Male
3423_59	negative	whr	Male
3431_54	positive	whr	Male
3432_21	positive	whr	Male
3440_7	positive	whr	Male
3447_64	negative	whr	Male
3448_13	negative	whr	Male
3457_57	negative	whr	Male
3459_49	positive	whr	Male
3461_58	negative	whr	Male
3469_74	positive	whr	Male
3470_1	negative	whr	Male
3472_40	negative	whr	Male
3477_63	positive	whr	Male
3484_60	negative	whr	Male
3485_28	negative	whr	Male
3487_32	positive	whr	Male
3504_58	negative	whr	Male
3508_78	negative	whr	Male
3518_54	negative	whr	Male
3519_3	positive	whr	Male
3520_58	positive	whr	Male
3535_84	positive	whr	Male
3581_53	positive	whr	Male
3600_2	positive	whr	Male
3617_80	negative	whr	Male
3622_33	positive	whr	Male
3629_60	negative	whr	Male
3640_14	positive	whr	Male
3710_49	positive	whr	Male
3719_2	positive	whr	Male
3773_15	positive	whr	Male
3796_79	positive	whr	Male
3799_11	positive	whr	Male
3803_10	positive	whr	Male
3805_16	negative	whr	Male
3809_1	negative	whr	Male
3810_50	negative	whr	Male
3835_11	negative	whr	Male
3845_51	negative	whr	Male
3852_19	positive	whr	Male
3855_56	positive	whr	Male
3864_5	positive	whr	Male
3866_7	negative	whr	Male
3874_8	negative	whr	Male
3887_90	positive	whr	Male
3894_15	positive	whr	Male
3897_61	negative	whr	Male
3898_5	positive	whr	Male
3902_21	positive	whr	Male
3903_49	positive	whr	Male
4125_52	negative	whr	Male
4126_22	positive	whr	Male
4127_75	negative	whr	Male
4129_72	negative	whr	Male
4133_54	positive	whr	Male
4141_79	negative	whr	Male
4148_49	positive	whr	Male
4153_11	negative	whr	Male
4154_57	negative	whr	Male
4158_54	positive	whr	Male
4159_130	positive	whr	Male
4188_1	positive	whr	Male
4192_10	negative	whr	Male
4203_50	positive	whr	Male
4220_39	positive	whr	Male
4232_19	negative	whr	Male
4237_70	negative	whr	Male
4240_31	negative	whr	Male
4246_40	negative	whr	Male
4254_6	positive	whr	Male
4278_14	positive	whr	Male
4297_62	negative	whr	Male
4324_33	negative	whr	Male
4328_2	positive	whr	Male
