exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1260326	0.19988392936862	0.0779811811268711	0.0103702457334332
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs12663742	0.207010258099099	0.078595984410447	0.0084422064712064
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs12714415	0.189136872976463	0.0789388746297671	0.0165754745019571
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs12939549	0.207142249777259	0.0786470730023471	0.00844301838106954
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1296328	0.215620162657347	0.0783367129646048	0.005914592744846
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs12986742	0.217075669586916	0.0781990849832947	0.00550430111282198
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs13047416	0.209469909004925	0.0785772481901503	0.00768092056292133
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs13107325	0.211393113926391	0.0787792839145099	0.00728866655391644
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs13130484	0.218191101824768	0.0788865095492586	0.00567683553236038
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs13191362	0.204575168308488	0.0784604839668381	0.00912418767914113
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1320903	0.207634440340692	0.0787435787191785	0.00836815956738743
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1327259	0.206822223058779	0.0785498801449637	0.00846331144699032
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs13405033	0.200914932237067	0.0781819966375767	0.0101746584414711
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs138383	0.207917881167553	0.0785762787308117	0.00814343502494096
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1412235	0.200644082971886	0.0783278533083231	0.0104193332550097
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1436351	0.209022908085379	0.0785885219920211	0.00782072779657041
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1437377	0.203121295338137	0.0783185592171915	0.0094997088934076
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1441264	0.2035779821961	0.0783817798678946	0.00939703428978002
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1492014	0.212648508476844	0.0785934657439994	0.0068165374215695
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1541777	0.212620611894341	0.0784172737202482	0.00669997060874618
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1558902	0.24560932209153	0.0812759719577318	0.0025117858579051
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1689437	0.20825178599505	0.0785702842985601	0.00803689497786076
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1701829	0.213926640228252	0.0784935648945179	0.00642229378106248
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17024393	0.20905010334862	0.0787508271637805	0.00794080073989196
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17066856	0.20697111866527	0.0785943863249505	0.00845326291618892
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17094222	0.208866004763236	0.078681454737631	0.00794078403751773
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17109256	0.206422791072253	0.0786950739227363	0.00871410301664561
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17513613	0.209197204607407	0.0786092389993071	0.00778559325196169
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1765139	0.207525506018628	0.0786174693362098	0.00829826461598084
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs17710386	0.208739825264642	0.0785844793226601	0.00790156034328158
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1787267	0.210829403855989	0.07852962756895	0.00725924107752526
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1800437	0.20985515639619	0.0788987798476551	0.00781865296396138
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1955540	0.205510179407644	0.0784286193597407	0.00878403955412968
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs1993709	0.207798803974551	0.0789463907948577	0.00848461992878663
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2012835	0.213852513273838	0.0784151257172299	0.00638773166561334
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2035935	0.212791807683125	0.0784494614050975	0.00667838336487305
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs208015	0.21098603128342	0.0786275455306875	0.00728864272999208
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2125231	0.213016907764915	0.0784047038107817	0.00658986271581791
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2145270	0.217607784523699	0.0781570238993025	0.00536535878066486
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs215635	0.214469556553549	0.0783486038841496	0.00619315382960973
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2172935	0.204146583784091	0.0786796660870537	0.00946859274559442
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs217672	0.205154818409335	0.078442389992854	0.00891343542420872
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2188151	0.210063176778237	0.0788422708758939	0.00771379213552452
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2206277	0.20533267604513	0.0790631807543009	0.00940225489576781
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2228213	0.208847532881294	0.0785739570560949	0.00786119635692717
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2235549	0.205490075000259	0.0784860193389073	0.008840164980339
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2242189	0.209382381013637	0.0785933113310347	0.00771889459318577
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2245368	0.207805955551176	0.078763524417079	0.00833098899087267
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2269553	0.211684266892454	0.0785052261643574	0.00700860011710831
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2365389	0.197197876686012	0.0774391592923347	0.0108813005725185
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2391518	0.206091464848525	0.0784964797577528	0.00865251851270535
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2481665	0.219411628801228	0.0777756344026605	0.00478616090785395
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2504236	0.213299924070107	0.0783407169314206	0.00647466894617314
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs253414	0.199379828664518	0.0783849034240195	0.0109716693342151
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2588785	0.208383170996238	0.0786436572806006	0.00805600217599663
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2613726	0.214649139427106	0.078196656272624	0.00605125059659807
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2693826	0.206336628729836	0.0785458962808221	0.00861524242503136
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs273496	0.21268041998924	0.0785422780972505	0.0067721369966209
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2744974	0.203435919507166	0.0785493463099058	0.00960003808207619
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2803316	0.213257982056208	0.0783321821602361	0.00647934976982651
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs28483459	0.2074330434459	0.0785894546607672	0.00830403371181893
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2862996	0.208896668207713	0.0786388840655101	0.00789788686690326
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs289228	0.212921476347507	0.0784502239239759	0.00664568089749335
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2918217	0.21383407951471	0.0782717284638952	0.00629615961519898
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs2960151	0.199131454267624	0.0779296585334448	0.0106104926993989
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs34045288	0.200355401746982	0.0784010526741231	0.0106029486773168
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs34234296	0.208983094608238	0.07860599929454	0.00784625505953918
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs34811474	0.204936677604908	0.0785875090369778	0.00911391488845114
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs349071	0.223044308648985	0.0768774412914797	0.00371621182847566
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs34918753	0.210756696215545	0.0785283255754229	0.00727840493554157
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs35388084	0.205299870848626	0.0786263057717867	0.00902557824021165
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs355777	0.212198224552537	0.0784948088031257	0.00686463090311194
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs35957544	0.217876495100119	0.077927204363027	0.00517557725506702
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs3762444	0.207092071596713	0.0786197967820626	0.00843616970866443
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs3849570	0.208474696187508	0.0785676549099025	0.00796755198464915
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs3888190	0.205410845484399	0.0788901904347221	0.00922082439016489
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs3902840	0.19908050644271	0.0777796619308255	0.0104809434314014
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs3923783	0.207427293499161	0.0785988560044178	0.00831356521160588
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4123853	0.209317747563795	0.078596966654477	0.00774063530304495
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs427943	0.215612813900961	0.0781997983227496	0.00582979291516067
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4410328	0.212933259778576	0.0785401078924254	0.00670522270457406
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs453520	0.207484955510105	0.078578934680161	0.00827922544292308
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4548017	0.191282346658898	0.0771949521956811	0.0132153503388249
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs45486197	0.213760150335822	0.0782701246797812	0.0063131604516498
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4740383	0.209833265887309	0.07856483254865	0.00756640878242157
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4740619	0.20977408649921	0.0786334545156159	0.00763619557866158
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4776970	0.199930579817651	0.0785482595532859	0.0109177142827128
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4777541	0.199015921863712	0.0777487679724733	0.0104753249617914
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4841504	0.208620883452299	0.0786246223458523	0.00796904516869344
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4900714	0.212256251760573	0.078510562022678	0.00686056978666834
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs4986044	0.20418501194633	0.0784569685755495	0.00925442309185789
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs543874	0.20579358530787	0.078832045660714	0.00904014886935503
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs61813324	0.201320501936779	0.0780869394588284	0.00993284431254678
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6235	0.207026687040864	0.0786155610409565	0.00845332412064393
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6265	0.203965020367603	0.0791489272990429	0.00996683813913595
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs645040	0.208232845975799	0.0785889772680772	0.00805765232083426
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs647248	0.219226328757934	0.0774802183953977	0.00466282266618545
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6537285	0.216574077733861	0.0779649713578858	0.00547218552288952
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6559921	0.207770297823051	0.0785663513789453	0.00818068404230301
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6567160	0.210011861477717	0.0794804427640654	0.00823429788690185
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs676387	0.199856083088626	0.0775733596220453	0.00998496744755818
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6787805	0.206895367221486	0.0785189927881771	0.00841441616187926
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6804842	0.214419854687024	0.078370157755063	0.00621931890108427
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs6827083	0.216225307548429	0.0779159349777733	0.00551830023318292
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7012923	0.206244378654811	0.0785333064195577	0.00863433912376549
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs705704	0.205968773484726	0.0784984679012704	0.00869402170342845
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7102454	0.200190925465986	0.0779333513182444	0.0102067462170841
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7113874	0.208033923429426	0.0785580931656511	0.00809326640307092
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7124681	0.206253672341654	0.0788139727414447	0.00887145662607723
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7132908	0.219799058051868	0.0787430966881124	0.00524896788609133
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7143963	0.210559331105782	0.0785409332035436	0.00734274059431196
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7161194	0.205806862197749	0.0785238038353973	0.00876854535348924
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7258309	0.214082953248096	0.0784243677516879	0.00633724794169473
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs72673947	0.211083251628589	0.07858100823701	0.0072272712955503
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7272093	0.216095667985344	0.0779652644951118	0.00557658442173993
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs73140133	0.208631007048753	0.0786651997006327	0.00799837185323073
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs733381	0.205198762955689	0.0784935503089704	0.00894335848536694
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7338127	0.208847168374543	0.0786404734973657	0.00791390250629152
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7356034	0.212405770875991	0.0785729072793562	0.00686557216794069
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7488867	0.20441455743002	0.0785290967908917	0.00924005637895244
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7531656	0.206448645057372	0.0785988586565584	0.00862398008742421
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7569376	0.204718193125554	0.0784378590414195	0.009055780972506
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs75950518	0.210034330783593	0.0785801467788695	0.00752059193216172
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7599312	0.200349351487107	0.078153035233614	0.0103607249578476
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs7600417	0.20821251461757	0.078577184248836	0.00805434011071189
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs76111507	0.204920737119651	0.0787675409738004	0.00927930909544322
BMI_male	joint_distal_Male_wald_MAC50_1.TBL.annotated.txt	BMI_male	0OlRiQ	NA	rs76194251	0.215583447051256	0.0782484191429123	0.00586713862465155
