exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10909880	0.16182194589972	0.0512542298669977	0.00159269760878488
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10920336	0.162783982813192	0.0512464135137994	0.00149066293769881
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10920678	0.168057312978545	0.051305513208481	0.00105430693405516
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10929925	0.164326972873002	0.0513842458435063	0.00138382835962668
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10938397	0.166969982902236	0.0515939009933561	0.00121117670691932
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10942267	0.167186483656547	0.0513355704812022	0.00112700556010416
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10962550	0.166642273182168	0.0513689477810286	0.00117852416301743
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10968114	0.163110081526896	0.0513031260646221	0.00147610829343986
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10975933	0.165165245864905	0.0513697407852376	0.00130342570652056
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs10992867	0.170177755340736	0.0511067743712638	0.000868936191818248
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11030618	0.166266869033557	0.0513452864354972	0.00120281834018998
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11044430	0.164395690558199	0.0513647019652379	0.00137161920454486
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11066188	0.157814601556578	0.0504243780974852	0.00174968071951821
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11078883	0.166775211119736	0.0513304241277523	0.00115790357187796
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11105839	0.168799054986929	0.051115858799825	0.00095901102743797
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11115176	0.166246527945419	0.0513466383746985	0.00120484970754304
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11121210	0.163064898208965	0.0512901444925305	0.0014764966415299
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11128021	0.163006413750512	0.0513186105014591	0.00149135432074717
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11150911	0.165676843764474	0.0513635141163609	0.00125720090473298
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11165643	0.163752285189818	0.0514129103923389	0.00144732940180067
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11170468	0.164754964117244	0.0513694386246274	0.00134007469811439
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11218510	0.166733931520363	0.0513554384943149	0.00116765527931533
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs112646560	0.165328593070218	0.0513941518718315	0.00129594777992248
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1126930	0.164578116464713	0.0513676630516051	0.00135568001425303
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11525873	0.163713800693671	0.0513594382676517	0.00143454444660032
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11538	0.164363687098978	0.0513557880528525	0.00137194120815648
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11577094	0.166301870895986	0.0513295193323229	0.00119576844399639
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1159692	0.164771144174042	0.0513846541744939	0.00134303509858259
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11611246	0.162725348297143	0.0513819519562649	0.00154033652601666
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11614340	0.162498491720215	0.0512350216021087	0.00151586410280797
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11615578	0.165276783428474	0.0513627803425552	0.00129163577179205
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11633626	0.164367058013231	0.0513926911116766	0.00138260779239476
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11636611	0.163638216921427	0.0513244181605842	0.00143106432813793
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs116374395	0.16723048011531	0.051318616384856	0.00111935447614116
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11649864	0.163940396756538	0.0513447201742512	0.00140834239190603
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11655587	0.166582736104851	0.0514313938813548	0.00119978594227224
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11672660	0.165180018003589	0.0515305304130878	0.00134838022690253
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11692326	0.164098005328752	0.0513617940836245	0.00139858451640412
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11695013	0.165485470000861	0.0513622066116291	0.00127329930926598
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11713193	0.164027200555104	0.0514880360986996	0.00144387155798723
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11739877	0.165504836552697	0.0513702136484001	0.00127385580622655
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11757278	0.165419289226926	0.0513768565792314	0.00128314147856447
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11772246	0.16260407292183	0.051265945078613	0.00151510038322253
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11782074	0.164652138798428	0.0513720688924586	0.00135019939623556
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs118081010	0.165541393543915	0.0513732109317603	0.00127152986038087
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11882409	0.166859248827015	0.0513097330707477	0.00114596046359082
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11902450	0.164381949640777	0.0513561102590011	0.00137034472396399
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11915371	0.165572672527267	0.0513759395408385	0.00126958866920913
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs11921432	0.163604379388736	0.051341461652585	0.00143958837767239
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12072739	0.16688272594194	0.0513529898463435	0.00115519574508599
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12098284	0.167834780920041	0.0512578893563896	0.00105916238025833
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12140153	0.168309241311087	0.0513646431555559	0.0010500823976092
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12150665	0.167786237946127	0.0513500738101697	0.00108502823633106
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12259464	0.162047424117329	0.0511947454217662	0.00154915883287655
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12282785	0.166139351168295	0.0513696529186933	0.00121987162430571
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12286929	0.167695522197675	0.0513724410027455	0.00109731414910891
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12334877	0.164930875943654	0.0513734700999069	0.0013253702650762
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12364470	0.166007132457744	0.0513740386546438	0.00123210054694181
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12369179	0.166339793133418	0.0514118598515355	0.00121457019881298
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12421848	0.167548618563822	0.0513141337286482	0.00109404053433371
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12429545	0.166211908855987	0.0514465055185295	0.00123456549968745
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12439632	0.167097777240515	0.0512779494739422	0.00111936854012395
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12448257	0.165453999636457	0.0513801323991761	0.00128103824845981
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12462975	0.160168441656857	0.051257450909708	0.00177935911204944
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12527426	0.162797481422996	0.0513261639305266	0.0015148556706156
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12602912	0.165341804430924	0.0513842318590852	0.00129198690928355
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12628051	0.163551602531912	0.0513765061424197	0.00145559974121315
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12628891	0.165504741836799	0.0513623532063649	0.00127167370212845
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12636480	0.164551247658219	0.0513742057625645	0.00136007045868909
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12652212	0.164033936931859	0.0513677545202909	0.00140644535357512
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1268065	0.166222124663128	0.0513370060849652	0.00120429183225619
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12680842	0.161880125960851	0.0512571343702469	0.00158748262291422
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12681792	0.1655270680503	0.0513705363461878	0.00127202302435199
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12692596	0.160483631782182	0.0510235634442712	0.00165925291947126
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12714199	0.168343433686382	0.0512593796818717	0.00102290875208972
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12765914	0.161720037379391	0.0512226092422425	0.00159291885643419
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12868881	0.163421718171631	0.0513539159206984	0.00146128549901715
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12888545	0.166962745563654	0.0513109964271488	0.0011381755091048
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12914623	0.168484677541614	0.0512605506026201	0.00101322246896026
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12922346	0.165482900360635	0.0513726851055119	0.00127644564641082
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12926250	0.163075021429601	0.051295105114607	0.00147705764359998
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12939549	0.167359233125219	0.0513861874656493	0.00112639510724122
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1296328	0.165654137876133	0.0514048213732989	0.00127059037036086
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12981256	0.16629497908162	0.0513756684610709	0.00120859833103327
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs12987009	0.167006825623591	0.0512985044593442	0.00113157589715305
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13021737	0.163291473269142	0.051843642482241	0.00163443025327625
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13033310	0.163711627728077	0.0513565899901451	0.00143387749982519
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13047416	0.16753079402544	0.0513327114561988	0.00109996093267761
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13107325	0.170800314737664	0.0513728550930131	0.000885076458146391
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13110266	0.162142396179835	0.0512422461687379	0.00155492364506783
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13174863	0.162272871038847	0.0513069742754164	0.00156268295855236
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13186194	0.162257918290777	0.0511699462549399	0.00151935393407368
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13191362	0.163723628682097	0.0513809693148278	0.0014402321974836
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13240600	0.164617899598172	0.0513804778875171	0.00135579682947375
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13245051	0.166229319488366	0.0513810216046152	0.0012154563287873
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13263601	0.168430912227997	0.0512575498791672	0.00101630840676967
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1327259	0.164963178060114	0.0513993226825793	0.00132992577620821
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs13296413	0.164618170076073	0.0513904576984086	0.00135870478626674
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1346841	0.16361341232383	0.0513470714184144	0.0014404457176118
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1350430	0.166167682039472	0.0513638138091121	0.00121595092973684
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1356506	0.161131165810019	0.0511827870688813	0.00164306535518101
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1358980	0.166295246572619	0.0513626710696837	0.00120511208017846
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1383592	0.165236359622785	0.0513654632179247	0.00129594299768462
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1409818	0.165104839362831	0.0513752855518641	0.00131035756399838
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1412235	0.160025523122024	0.0513392099876027	0.0018268701958261
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1421334	0.163438847230615	0.0513511000354215	0.00145872393687296
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1437842	0.162601628219239	0.051244390957952	0.00150840323494417
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1441264	0.160658406464898	0.0512548227816102	0.00172145371264082
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1451077	0.162411213207955	0.0513535937948843	0.00156363491560026
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs147568678	0.165443680489339	0.05136783573882	0.00127849342312266
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1492014	0.166771608752856	0.0513894581819137	0.00117347796177464
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1492767	0.167018588327185	0.0512728949575068	0.00112420404785494
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1501673	0.161829911051006	0.0513879123817938	0.00163727948851553
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1522569	0.164325216360268	0.0513602895142413	0.00137685064112224
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1559673	0.163209291051128	0.0513080757458569	0.00146784395538145
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs156201	0.16517489543454	0.05136967487655	0.00130255425098554
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs16851483	0.167544576893926	0.0513712598611664	0.00110845642498293
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs16906838	0.164641703273104	0.0513675288161263	0.00134982357176142
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17024393	0.164328695166683	0.0514541801092221	0.00140466918315139
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17066856	0.163500803248694	0.0514302095742392	0.00147742787214924
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17094222	0.165227280589912	0.0513903639030922	0.00130380334506398
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17149254	0.162555858183751	0.0513812668041981	0.00155767441762115
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17182027	0.162032963770589	0.051193909271429	0.00155038802938925
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17207196	0.167136713652529	0.051418974471375	0.00115207491552726
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1721447	0.165267132014884	0.051364704345451	0.0012930253310887
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17367750	0.163285084514415	0.0513161472611252	0.00146290321529207
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17405603	0.164046661151971	0.0513515796565699	0.00140035112216312
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17405819	0.166055601218643	0.0514295540839145	0.00124312006963667
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1750307	0.165076813895904	0.0513786229292978	0.00131380339864936
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17636031	0.167476878066216	0.0513174067677337	0.00110026107010104
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17681451	0.165356858396522	0.051378789267675	0.00128913483888426
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17724992	0.169873525079178	0.0511854560379443	0.000904100019079519
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17783165	0.165677155495593	0.0513702253774892	0.00125902631100738
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17806224	0.162165708049601	0.0513909901306896	0.00160207890854922
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs17814208	0.165565210915084	0.0513679163207193	0.00126800244197209
BMI_combined	Stratified_distal_Meta_125K_Results.tsv.annotated.txt	BMI_combined	3t5TCv	NA	rs1799923	0.164591976447386	0.0513884003961323	0.00136050581963119
